search_query,name,description,설명,url,type,usage_count,topic
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Wordware MCP Server,"Integrate your Wordware deployed flows as tools directly within Claude conversations. Enhance your interactions with capabilities like comprehensive founder analysis, sales prospect research, and direct page saving to Notion. Streamline your workflow and task-solving with Google search and API functionalities.","Claude 대화에서 Wordware 배포 흐름을 도구로 직접 통합합니다. 포괄적인 창립자 분석, 영업 잠재 고객 조사, Notion에 대한 직접 페이지 저장과 같은 기능으로 상호 작용을 강화합니다. Google 검색 및 API 기능으로 워크플로우와 작업 해결을 간소화합니다.",https://smithery.ai/server/@hugobiais/wordware-mcp,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",TESS AI Integration Server,"Enable AI models to interact seamlessly with the TESS platform through structured commands. Manage agents, retrieve details, and execute tasks with custom parameters effortlessly. Enhance your AI capabilities by leveraging the TESS API for dynamic interactions.","구조화된 명령을 통해 AI 모델이 TESS 플랫폼과 원활하게 상호 작용할 수 있도록 합니다. 에이전트를 관리하고, 세부 정보를 검색하고, 사용자 지정 매개변수로 작업을 손쉽게 실행합니다. 동적 상호 작용을 위해 TESS API를 활용하여 AI 역량을 강화합니다.",https://smithery.ai/server/@diegofornalha/mcp-server-tess,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Wordware MCP Server,"Integrate your Wordware deployed flows as tools directly within Claude conversations. Enhance your interactions with capabilities like comprehensive founder analysis, sales prospect research, and direct page saving to Notion. Streamline your workflow and task-solving with Google search and API functionalities.","Claude 대화에서 Wordware 배포 흐름을 도구로 직접 통합합니다. 포괄적인 창립자 분석, 영업 잠재 고객 조사, Notion에 대한 직접 페이지 저장과 같은 기능으로 상호 작용을 강화합니다. Google 검색 및 API 기능으로 워크플로우와 작업 해결을 간소화합니다.",https://smithery.ai/server/@hugobiais/wordware-mcp,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Testing Server,"Enhance your applications with dynamic data integration and real-time processing capabilities. Utilize our server to seamlessly connect your language models with external resources and tools, enabling smarter interactions and data manipulation. Experience a new level of efficiency and functionality in your projects.",동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 당사의 서버를 활용하여 언어 모델을 외부 리소스 및 도구와 원활하게 연결하여 보다 스마트한 상호 작용과 데이터 조작을 가능하게 하세요. 프로젝트에서 새로운 수준의 효율성과 기능을 경험하세요.,https://smithery.ai/server/@innovsm/testing,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Testing Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Utilize our server to seamlessly connect your LLMs with external resources and tools for enriched interactions. Experience a standardized and secure way to manipulate real-world data effortlessly.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 당사 서버를 활용하여 LLM을 외부 리소스 및 도구와 원활하게 연결하여 풍부한 상호 작용을 이루세요. 표준화되고 안전한 방식으로 실제 데이터를 손쉽게 조작하세요.,https://smithery.ai/server/@innovsm/testing_1,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",MPC Server,Enhance your applications with dynamic data integration and real-time tool invocation. Access and manipulate external resources seamlessly to enrich user interactions. Empower your agents with the ability to perform complex actions and retrieve contextual information effortlessly.,동적 데이터 통합 및 실시간 도구 호출로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하세요. 에이전트에게 복잡한 작업을 수행하고 상황에 맞는 정보를 손쉽게 검색할 수 있는 기능을 제공하세요.,https://smithery.ai/server/@a318888331/mpc,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",AIHub,Connect your applications seamlessly with Smithery to enhance functionality and data access. Leverage powerful integrations to streamline workflows and improve user experiences. Unlock the potential of your projects with easy-to-use tools and resources.,Smithery와 원활하게 애플리케이션을 연결하여 기능과 데이터 액세스를 향상시킵니다. 강력한 통합을 활용하여 워크플로를 간소화하고 사용자 경험을 개선합니다. 사용하기 쉬운 도구와 리소스로 프로젝트의 잠재력을 끌어냅니다.,https://smithery.ai/server/@absores/aihub,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Data Wrangling,"Streamline your data preprocessing, transformation, and analysis tasks with this powerful tool. Integrate data wrangling operations seamlessly into your workflows, enhancing efficiency and accuracy. Empower your data-driven decisions with standardized operations in the MCP ecosystem.","이 강력한 도구로 데이터 전처리, 변환 및 분석 작업을 간소화하세요. 데이터 정리 작업을 워크플로에 원활하게 통합하여 효율성과 정확성을 향상하세요. MCP 생태계에서 표준화된 작업으로 데이터 기반 의사 결정을 강화하세요.",https://smithery.ai/server/@shibuiwilliam/mcp-server-data-wrangler,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Azure DevOps Integration Server,"Integrate seamlessly with Azure DevOps to manage work items, pipelines, and pull requests directly from your Cline environment. Enhance your workflow by automating tasks and retrieving project information effortlessly. Streamline your development process with powerful tools at your fingertips.","Azure DevOps와 완벽하게 통합하여 Cline 환경에서 바로 작업 항목, 파이프라인 및 풀 리퀘스트를 관리하세요. 작업을 자동화하고 프로젝트 정보를 손쉽게 검색하여 워크플로를 개선하세요. 손끝에서 강력한 도구를 사용하여 개발 프로세스를 간소화하세요.",https://smithery.ai/server/@cakriwut/ado-mcp-server,Remote,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",h4chik1,Connect with real-world data and tools seamlessly. Enhance your applications with powerful integrations and capabilities that streamline your workflow.,실제 데이터와 도구를 매끄럽게 연결합니다. 워크플로를 간소화하는 강력한 통합 및 기능으로 애플리케이션을 강화합니다.,https://smithery.ai/server/@h4chik1/supabase-mcp-server,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Test Server,"Enhance your applications with dynamic data integration and real-time processing capabilities. Utilize a standardized protocol to access tools, resources, and prompts seamlessly. Empower your LLMs to interact with real-world data and perform actions securely.","동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 표준화된 프로토콜을 활용하여 도구, 리소스 및 프롬프트에 원활하게 액세스하세요. LLM이 실제 데이터와 상호 작용하고 안전하게 작업을 수행할 수 있도록 지원하세요.",https://smithery.ai/server/@w-jeon/test,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Smithery,Empower your applications with dynamic data integration and real-time context manipulation. Seamlessly connect to external resources and tools to enhance your workflows and decision-making processes. Experience a new level of interactivity and efficiency in your projects.,동적 데이터 통합 및 실시간 컨텍스트 조작으로 애플리케이션을 강화하세요. 외부 리소스 및 도구에 원활하게 연결하여 워크플로 및 의사 결정 프로세스를 개선하세요. 프로젝트에서 새로운 수준의 상호 작용과 효율성을 경험하세요.,https://smithery.ai/server/@akinoniku/smithery,Local,,3
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",ConnectWise Manage Integration Server,"Integrate seamlessly with ConnectWise Manage to retrieve and manage tickets, companies, and contacts. Perform operations like creating, updating, and deleting entities with ease. Enhance your workflow by leveraging the power of the ConnectWise Manage API directly within your applications.","ConnectWise Manage와 완벽하게 통합하여 티켓, 회사 및 연락처를 검색하고 관리합니다. 엔티티 생성, 업데이트 및 삭제와 같은 작업을 쉽게 수행합니다. 애플리케이션 내에서 ConnectWise Manage API의 힘을 직접 활용하여 워크플로를 강화합니다.",https://smithery.ai/server/@ethangillani/connectwise-mcp-server,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Wordware MCP Server,Integrate Wordware's powerful agent capabilities with AI assistants like Claude. Access specialized tools dynamically and enhance your AI interactions effortlessly. Simplify your workflow with intelligent parameter handling and robust error management.,Wordware의 강력한 에이전트 기능을 Claude와 같은 AI 어시스턴트와 통합합니다. 전문 도구에 동적으로 액세스하고 AI 상호 작용을 손쉽게 향상합니다. 지능형 매개변수 처리 및 강력한 오류 관리로 워크플로를 간소화합니다.,https://smithery.ai/server/@aleksandrkrivolap/wordware-mcp,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Danda Company MCP Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your language models to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@dandacompany/mcp-servers,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",W,Enhance your applications with powerful data integration and manipulation capabilities. Seamlessly connect to various data sources and tools to enrich your workflows and automate tasks. Experience a new level of efficiency and productivity with our intuitive interface.,강력한 데이터 통합 및 조작 기능으로 애플리케이션을 강화하세요. 다양한 데이터 소스 및 도구에 원활하게 연결하여 워크플로를 풍부하게 하고 작업을 자동화하세요. 직관적인 인터페이스로 새로운 수준의 효율성과 생산성을 경험하세요.,https://smithery.ai/server/@wqm8181/w1,Local,,3
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",MCP Server,Integrate external data and tools seamlessly with LLMs. Enhance your applications with dynamic context and capabilities.,외부 데이터와 도구를 LLM과 원활하게 통합합니다. 동적 컨텍스트와 기능으로 애플리케이션을 강화합니다.,https://smithery.ai/server/@essenecrucix-netizen/mcp,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Langfuse Integration Server,Enable AI assistants to seamlessly interact with Langfuse workspaces. Query LLM metrics by time range to gain insights and enhance your AI capabilities. Simplify your integration process with a straightforward setup and configuration.,AI 어시스턴트가 Langfuse 작업 공간과 원활하게 상호 작용할 수 있도록 합니다. 시간 범위별로 LLM 메트릭을 쿼리하여 통찰력을 얻고 AI 기능을 향상합니다. 간단한 설정 및 구성으로 통합 프로세스를 간소화합니다.,https://smithery.ai/server/@z9905080/mcp-langfuse,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Box Integration Server,"Leverage the Box API to perform file operations, AI-based querying, and data extraction seamlessly. Enhance your applications with advanced AI capabilities to manage and process Box data efficiently. Simplify your workflow by integrating powerful tools for file search, reading, and data extraction directly from Box.","Box API를 활용하여 파일 작업, AI 기반 쿼리 및 데이터 추출을 원활하게 수행합니다. 고급 AI 기능으로 애플리케이션을 강화하여 Box 데이터를 효율적으로 관리하고 처리합니다. Box에서 직접 파일 검색, 읽기 및 데이터 추출을 위한 강력한 도구를 통합하여 워크플로를 간소화합니다.",https://smithery.ai/server/@box-community/mcp-server-box,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Mistral MCP Server,Create a seamless chat experience with Mistral AI by leveraging this example MCP server. Interact with Mistral using both text and image inputs effortlessly. Enhance your applications with powerful AI capabilities today!,이 예시 MCP 서버를 활용하여 Mistral AI로 원활한 채팅 경험을 만드세요. 텍스트와 이미지 입력을 모두 사용하여 Mistral과 손쉽게 상호 작용하세요. 오늘 강력한 AI 기능으로 애플리케이션을 강화하세요!,https://smithery.ai/server/@speakeasy-api/mistral-mcp-server-example,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Test Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Access and manipulate external resources seamlessly to enrich user interactions. Simplify complex workflows with reusable prompts and tools for efficient task execution.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하세요. 재사용 가능한 프롬프트와 도구를 사용하여 복잡한 워크플로를 간소화하여 효율적인 작업 실행을 실현하세요.,https://smithery.ai/server/@xiangtaotao789/test,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",AA Server,Enhance your applications with dynamic data integration and real-time processing capabilities. Access and manipulate external resources seamlessly to enrich user interactions. Empower your agents to perform complex tasks effortlessly with our intuitive tools.,동적 데이터 통합 및 실시간 처리 기능으로 애플리케이션을 강화하세요. 외부 리소스에 원활하게 액세스하고 조작하여 사용자 상호 작용을 풍부하게 하세요. 직관적인 도구를 사용하여 에이전트가 복잡한 작업을 손쉽게 수행할 수 있도록 지원하세요.,https://smithery.ai/server/@palolxx/aa,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",mcp server,"Enhance your applications with dynamic integration of real-world data and tools. Access files, databases, and APIs seamlessly to enrich your LLM capabilities. Simplify your workflows with standardized prompts and actions.","실제 데이터와 도구를 동적으로 통합하여 애플리케이션을 강화하세요. 파일, 데이터베이스 및 API에 원활하게 액세스하여 LLM 역량을 강화하세요. 표준화된 프롬프트와 작업으로 워크플로를 간소화하세요.",https://smithery.ai/server/@weblogicjava/mcp,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",GitLab Integration Server,"Integrate seamlessly with your GitLab instance using powerful RESTful API capabilities. Access user tasks, manage merge requests, and perform project searches effortlessly. Simplify your workflow and enhance productivity with intelligent field mapping and filtering features.","강력한 RESTful API 기능을 사용하여 GitLab 인스턴스와 원활하게 통합하세요. 사용자 작업에 액세스하고, 병합 요청을 관리하고, 프로젝트 검색을 손쉽게 수행하세요. 지능형 필드 매핑 및 필터링 기능으로 워크플로를 간소화하고 생산성을 향상하세요.",https://smithery.ai/server/@ZephyrDeng/gitlab-mcp-server,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Azure Data Explorer Integration,Access your Azure Data Explorer clusters and databases through standardized interfaces. Execute KQL queries and explore your data effortlessly with AI assistants. Discover and interact with your database resources seamlessly.,표준화된 인터페이스를 통해 Azure Data Explorer 클러스터와 데이터베이스에 액세스하세요. AI 어시스턴트로 KQL 쿼리를 실행하고 데이터를 손쉽게 탐색하세요. 데이터베이스 리소스를 원활하게 발견하고 상호 작용하세요.,https://smithery.ai/server/@pab1it0/adx-mcp-server,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Foundry MCP Server,"Enable AI assistants to seamlessly interact with datasets, ontology objects, and functions. Leverage powerful tools to list, query, and execute functions on your Foundry instance. Enhance your applications with dynamic data interactions and intelligent processing capabilities.","AI 어시스턴트가 데이터 세트, 온톨로지 객체 및 함수와 원활하게 상호 작용할 수 있도록 합니다. 강력한 도구를 활용하여 Foundry 인스턴스에서 함수를 나열, 쿼리 및 실행합니다. 동적 데이터 상호 작용 및 지능형 처리 기능으로 애플리케이션을 강화합니다.",https://smithery.ai/server/@qwert666/mcp-server-foundry,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Smithery MCP Server,Integrate and manipulate data seamlessly with external tools and resources.,외부 도구 및 리소스를 사용하여 데이터를 원활하게 통합하고 조작합니다.,https://smithery.ai/server/@wangzheng422/smithery-mcp-02,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",WooCommerce Integration Server,"Manage your WooCommerce store effortlessly through a unified API. Interact with products, orders, customers, and more using simple JSON-RPC calls. Streamline your e-commerce operations and enhance your store's capabilities with ease.","통합 API를 통해 WooCommerce 매장을 손쉽게 관리하세요. 간단한 JSON-RPC 호출을 사용하여 제품, 주문, 고객 등과 상호 작용하세요. 전자상거래 운영을 간소화하고 매장의 기능을 쉽게 강화하세요.",https://smithery.ai/server/@techspawn/woocommerce-mcp-server,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Conversation Agent Server,Empower your conversation agents with dynamic data integration and real-time tool invocation. Enhance user interactions by allowing agents to access and manipulate external resources seamlessly. Streamline workflows and improve efficiency with standardized prompts and actions.,동적 데이터 통합 및 실시간 도구 호출로 대화 에이전트를 강화하세요. 에이전트가 외부 리소스에 원활하게 액세스하고 조작할 수 있도록 하여 사용자 상호 작용을 강화하세요. 표준화된 프롬프트와 작업으로 워크플로를 간소화하고 효율성을 개선하세요.,https://smithery.ai/server/@Yash-Kavaiya/mcp-server-conversation-agents,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",GitLab Integration Server,Fetch pipeline failure details and unresolved merge request comments from GitLab to enhance your AI assistant's capabilities. Streamline your development workflow by providing real-time insights and suggestions based on GitLab data.,GitLab에서 파이프라인 실패 세부 정보와 해결되지 않은 병합 요청 주석을 가져와 AI 어시스턴트의 기능을 향상시킵니다. GitLab 데이터를 기반으로 실시간 통찰력과 제안을 제공하여 개발 워크플로를 간소화합니다.,https://smithery.ai/server/@owayo/gitlab-mcp-server,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",MCP Server,"Integrate OpenAI services, Git repository analysis, and local filesystem operations seamlessly. Enhance your applications with powerful AI capabilities and efficient code analysis tools. Simplify your development workflow by leveraging advanced AI insights and filesystem interactions.","OpenAI 서비스, Git 저장소 분석 및 로컬 파일 시스템 작업을 원활하게 통합합니다. 강력한 AI 기능과 효율적인 코드 분석 도구로 애플리케이션을 강화합니다. 고급 AI 통찰력과 파일 시스템 상호 작용을 활용하여 개발 워크플로를 간소화합니다.",https://smithery.ai/server/@dvladimirov/MCP,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Dify Workflows,Transform your Dify applications into powerful MCP tools. Streamline your workflows and enhance productivity with seamless integration and type safety. Configure easily with YAML and get started quickly with TypeScript support.,Dify 애플리케이션을 강력한 MCP 도구로 변환하세요. 원활한 통합과 유형 안전성으로 워크플로를 간소화하고 생산성을 향상하세요. YAML로 쉽게 구성하고 TypeScript 지원으로 빠르게 시작하세요.,https://smithery.ai/server/@localSummer/dify-workflow-mcp,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",JIRA Server,Interact with JIRA tasks and workflows.,JIRA 작업 및 워크플로와 상호 작용합니다.,https://smithery.ai/server/@Warzuponus/jira,Local,,0
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Notion Integration Server,"Integrate your Notion workspace with LLMs to enhance productivity. Search, create, update, and manage your Notion pages and databases seamlessly through natural language commands. Streamline your workflow by leveraging the power of AI to interact with your Notion content effortlessly.","Notion 작업 공간을 LLM과 통합하여 생산성을 향상하세요. 자연어 명령을 통해 Notion 페이지와 데이터베이스를 원활하게 검색, 생성, 업데이트 및 관리하세요. AI의 힘을 활용하여 Notion 콘텐츠와 손쉽게 상호 작용하여 워크플로를 간소화하세요.",https://smithery.ai/server/@SAhmadUmass/notion-mcp-server,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Wordware MCP Server,Integrate powerful AI flows directly into your local development environment. Run and test your Wordware applications seamlessly with enhanced command-line support and improved error handling. Simplify your development process by leveraging Wordware's capabilities locally.,강력한 AI 흐름을 로컬 개발 환경에 직접 통합합니다. 향상된 명령줄 지원 및 개선된 오류 처리로 Wordware 애플리케이션을 원활하게 실행하고 테스트합니다. Wordware의 기능을 로컬에서 활용하여 개발 프로세스를 간소화합니다.,https://smithery.ai/server/@yuhuangou/wordware-mcp,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Template Server,"Integrate powerful AI capabilities into your applications. Leverage OpenAI GPT-4 and Anthropic Claude for advanced text generation, alongside EnrichB2B for LinkedIn data insights. Simplify your development with a structured project layout and easy-to-use tools.","강력한 AI 기능을 애플리케이션에 통합하세요. 고급 텍스트 생성을 위해 OpenAI GPT-4와 Anthropic Claude를 활용하고, LinkedIn 데이터 인사이트를 위해 EnrichB2B를 활용하세요. 구조화된 프로젝트 레이아웃과 사용하기 쉬운 도구로 개발을 간소화하세요.",https://smithery.ai/server/@moonlabsai/enrich_b2b_mcp,Local,,3
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",DevTools,Connect your AI assistants to external services and tools seamlessly. Enable powerful interactions and data manipulation through a robust and extensible framework. Experience a developer-friendly setup with comprehensive documentation for easy integration.,AI 어시스턴트를 외부 서비스 및 도구에 원활하게 연결하세요. 견고하고 확장 가능한 프레임워크를 통해 강력한 상호 작용과 데이터 조작을 가능하게 하세요. 포괄적인 설명서를 통해 개발자 친화적인 설정을 경험하고 쉽게 통합하세요.,https://smithery.ai/server/@DXHeroes/mcp-devtools,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",WhatsApp Web Integration,Automate and enhance your WhatsApp interactions with AI models through a standardized interface. Seamlessly connect WhatsApp Web with AI capabilities to streamline communication and improve efficiency.,표준화된 인터페이스를 통해 AI 모델과의 WhatsApp 상호작용을 자동화하고 향상시킵니다. WhatsApp Web을 AI 기능과 원활하게 연결하여 커뮤니케이션을 간소화하고 효율성을 개선합니다.,https://smithery.ai/server/@fyimail/whatsapp-mcp2,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Model Context Protocol Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized approach.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 접근 방식으로 복잡한 상호 작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@WoxxyG/mcp,Local,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",HubSpot Integration Server,Connect your AI assistants directly to your HubSpot CRM data. Perform common HubSpot tasks through natural language commands and access real-time information from your HubSpot instance. Simplify your CRM operations and enhance your AI capabilities with seamless integration.,AI 어시스턴트를 HubSpot CRM 데이터에 직접 연결하세요. 자연어 명령을 통해 일반적인 HubSpot 작업을 수행하고 HubSpot 인스턴스에서 실시간 정보에 액세스하세요. 원활한 통합으로 CRM 운영을 간소화하고 AI 역량을 강화하세요.,https://smithery.ai/server/@lkm1developer/hubspot-mcp-server,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Web Search,"Integrate real-time web search capabilities into your AI assistant. Perform both basic and advanced searches with markdown-formatted results, enhancing your assistant's ability to provide up-to-date information. Empower your AI with a seamless connection to the internet for comprehensive responses.",실시간 웹 검색 기능을 AI 어시스턴트에 통합합니다. 마크다운 형식의 결과로 기본 및 고급 검색을 모두 수행하여 어시스턴트가 최신 정보를 제공하는 기능을 강화합니다. 포괄적인 응답을 위해 인터넷에 원활하게 연결하여 AI를 강화합니다.,https://smithery.ai/server/@mshojaei77/ReActMCP,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",AI Development Assistant,"Leverage intelligent coding assistance to enhance your development workflow. Generate code plans, conduct code reviews, and analyze UI designs seamlessly with advanced AI tools. Streamline your coding process and improve productivity with this powerful toolkit.","지능형 코딩 지원을 활용하여 개발 워크플로를 강화하세요. 고급 AI 도구를 사용하여 코드 계획을 생성하고, 코드 검토를 수행하고, UI 디자인을 원활하게 분석하세요. 이 강력한 툴킷으로 코딩 프로세스를 간소화하고 생산성을 개선하세요.",https://smithery.ai/server/@yeakub108/mcp-server,Local,,2
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,4
"Integrate applications with real-world data and external APIs for enhanced workflows and dynamic interactions. Explore servers enabling seamless integration with tools like Anki, Warpcast, and Beamlit for diverse operations.",Second Opinion,Provides AI-powered assistance for coding problems using insights from multiple sources.,여러 소스에서 얻은 통찰력을 활용하여 코딩 문제에 대한 AI 기반 지원을 제공합니다.,https://smithery.ai/server/@PoliTwit1984/second-opinion-mcp-server,Local,,2
