search_query,name,description,설명,url,type,usage_count,topic
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,test-mcp-server-1,Test the Model Context Protocol server capabilities.,모델 컨텍스트 프로토콜 서버 기능을 테스트합니다.,https://smithery.ai/server/@fuddyduddy/test-mcp-server-1,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,TEN Agent,Integrate multimodal capabilities with real-time features.,실시간 기능과 다중 모달 기능을 통합합니다.,https://smithery.ai/server/@1313057/smithery,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,OpenAI WebSearch Server,"Enable your AI assistants to access real-time web search capabilities during conversations. This server enhances the assistant's knowledge with up-to-date information, ensuring users receive accurate and relevant responses. Easily install and configure it for use with popular applications like Claude.app or Zed editor.",대화 중에 AI 어시스턴트가 실시간 웹 검색 기능에 액세스할 수 있도록 합니다. 이 서버는 최신 정보로 어시스턴트의 지식을 강화하여 사용자가 정확하고 관련성 있는 응답을 받을 수 있도록 합니다. Claude.app 또는 Zed editor와 같은 인기 있는 애플리케이션과 함께 사용하도록 쉽게 설치하고 구성합니다.,https://smithery.ai/server/@ConechoAI/openai-websearch-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스합니다. 표준화된 프로토콜로 복잡한 상호 작용을 간소화하고 작업을 자동화합니다.",https://smithery.ai/server/@moxuan998/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Claude MCP Server,Integrate external data and tools seamlessly with LLMs. Enhance your applications with dynamic context and capabilities.,외부 데이터와 도구를 LLM과 원활하게 통합합니다. 동적 컨텍스트와 기능으로 애플리케이션을 강화합니다.,https://smithery.ai/server/@leeseunguk/claudemcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP CodeCommit Integration,"Integrate your applications with AWS CodeCommit seamlessly. Manage repositories and automate workflows with ease, enhancing your development process. Leverage the power of the Model Context Protocol to interact with your data and tools effectively.",애플리케이션을 AWS CodeCommit과 원활하게 통합하세요. 리포지토리를 관리하고 워크플로를 쉽게 자동화하여 개발 프로세스를 개선하세요. Model Context Protocol의 힘을 활용하여 데이터와 도구와 효과적으로 상호 작용하세요.,https://smithery.ai/server/@bhatia1289/mcp-codecommit,Remote,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Demo MCP Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your language models to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@innovsm/demo_mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@zzmzaizai/mcpserver,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,XTQuantAI,"Integrate AI with the XTQuant quantitative trading platform to access and manipulate trading data seamlessly. Leverage advanced data querying, market data retrieval, and visualization capabilities to enhance your trading strategies. Start making informed trading decisions with AI assistance today!","AI를 XTQuant 양적 거래 플랫폼과 통합하여 거래 데이터에 원활하게 액세스하고 조작하세요. 고급 데이터 쿼리, 시장 데이터 검색 및 시각화 기능을 활용하여 거래 전략을 강화하세요. 오늘 AI 지원으로 정보에 입각한 거래 결정을 내리세요!",https://smithery.ai/server/@dfkai/xtquantai,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your language models to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@rockbotclub/mcp-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,HubSpot MCP Server,"A Model Context Protocol (MCP) server that provides integration with HubSpot CRM, enabling AI models to interact with HubSpot data and operations through a standardized interface.","HubSpot CRM과 통합을 제공하는 MCP(Model Context Protocol) 서버로, 이를 통해 AI 모델이 표준화된 인터페이스를 통해 HubSpot 데이터 및 운영과 상호 작용할 수 있습니다.",https://smithery.ai/server/mcp-server-hubspot,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Atlassian Integration,Connect your AI language models with Atlassian products like Jira and Confluence. Enhance your workflows by enabling contextual AI interactions while ensuring data privacy and security. Simplify your project management and documentation processes with seamless integration.,AI 언어 모델을 Jira 및 Confluence와 같은 Atlassian 제품과 연결하세요. 데이터 프라이버시와 보안을 보장하면서 상황에 맞는 AI 상호 작용을 활성화하여 워크플로를 개선하세요. 원활한 통합으로 프로젝트 관리 및 문서화 프로세스를 간소화하세요.,https://smithery.ai/server/@adamjbird2/mcp-atlassian-sprint,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Twitter Integration for AI Agents,"Leverage Twitter's features seamlessly within your AI applications. Access tweets, user profiles, and perform interactions like liking and retweeting, all through a consistent interface. Enhance your AI's capabilities with robust Twitter functionality and error handling.","AI 애플리케이션 내에서 Twitter의 기능을 원활하게 활용하세요. 일관된 인터페이스를 통해 트윗, 사용자 프로필에 액세스하고 좋아요 및 리트윗과 같은 상호 작용을 수행하세요. 강력한 Twitter 기능과 오류 처리로 AI의 역량을 강화하세요.",https://smithery.ai/server/@TaazKareem/twitter-mcp-server,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AI Development Assistant,"Leverage intelligent coding assistance to enhance your development workflow. Generate code plans, conduct code reviews, and analyze UI designs seamlessly with advanced AI tools. Streamline your coding process and improve productivity with this powerful toolkit.","지능형 코딩 지원을 활용하여 개발 워크플로를 강화하세요. 고급 AI 도구를 사용하여 코드 계획을 생성하고, 코드 검토를 수행하고, UI 디자인을 원활하게 분석하세요. 이 강력한 툴킷으로 코딩 프로세스를 간소화하고 생산성을 개선하세요.",https://smithery.ai/server/@yeakub108/mcp-server,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,CentralMind Gateway,"Generate secure, LLM-optimized APIs for your structured data effortlessly. Enhance your AI applications with automatic API generation, compliance features, and seamless integration with various AI providers. Simplify data access while ensuring security and performance for your AI agents.","구조화된 데이터에 대한 안전하고 LLM 최적화된 API를 손쉽게 생성하세요. 자동 API 생성, 규정 준수 기능 및 다양한 AI 제공자와의 원활한 통합으로 AI 애플리케이션을 강화하세요. AI 에이전트의 보안과 성능을 보장하면서 데이터 액세스를 간소화하세요.",https://smithery.ai/server/@centralmind/gateway,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,DeepSeek MCP Server,Integrate DeepSeek's powerful language models with MCP-compatible applications.,DeepSeek의 강력한 언어 모델을 MCP 호환 애플리케이션과 통합하세요.,https://smithery.ai/server/@DMontgomery40/deepseek-mcp-server,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Echo MCP Server,Integrate your applications with real-time data and tools seamlessly. Enhance your workflows by allowing your language models to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with your existing systems.,실시간 데이터 및 도구와 애플리케이션을 원활하게 통합하세요. 언어 모델이 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선하세요. LLM과 기존 시스템을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@xiispace/echo-mcp-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,J.A.R.V.I.S.,"Assist with code generation, modifications, and technical discussions using multiple AI models.","다양한 AI 모델을 사용하여 코드 생성, 수정 및 기술적 논의를 지원합니다.",https://smithery.ai/server/@essenecrucix-netizen/jarvis,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,My MCP Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your models to access and manipulate external resources dynamically. Experience a standardized and secure way to bridge your LLMs with various data sources and actions.,실제 데이터 및 도구와 애플리케이션을 원활하게 통합합니다. 모델이 외부 리소스에 동적으로 액세스하고 조작할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 작업과 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@dingpengxin/my-mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Local Development Environment Manager,"Automatically set up, manage, and test local development environments from GitHub repositories or local paths.",GitHub 저장소나 로컬 경로에서 로컬 개발 환경을 자동으로 설정하고 관리하고 테스트합니다.,https://smithery.ai/server/mcp-local-dev,Local,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@hawasabi/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Beamlit MCP Server,Integrate AI models seamlessly with the Beamlit CLI. Enhance your applications by leveraging the Model Context Protocol for dynamic interactions and data manipulation. Customize and extend the server to fit your specific use cases effortlessly.,Beamlit CLI와 AI 모델을 원활하게 통합합니다. 동적 상호작용 및 데이터 조작을 위해 Model Context Protocol을 활용하여 애플리케이션을 개선합니다. 특정 사용 사례에 맞게 서버를 사용자 지정하고 확장하여 손쉽게 사용할 수 있습니다.,https://smithery.ai/server/@beamlit/mcp-gateway,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AIHub,Connect your applications seamlessly with Smithery to enhance functionality and data access. Leverage powerful integrations to streamline workflows and improve user experiences. Unlock the potential of your projects with easy-to-use tools and resources.,Smithery와 원활하게 애플리케이션을 연결하여 기능과 데이터 액세스를 향상시킵니다. 강력한 통합을 활용하여 워크플로를 간소화하고 사용자 경험을 개선합니다. 사용하기 쉬운 도구와 리소스로 프로젝트의 잠재력을 끌어냅니다.,https://smithery.ai/server/@absores/aihub,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Heurist Mesh,Connect and deploy AI agents that work together seamlessly to tackle complex tasks. Leverage a rich library of pre-built agents and integrate them into your workflows via easy-to-use APIs. Build your own specialized agents and contribute to a decentralized network for innovative solutions.,복잡한 작업을 처리하기 위해 원활하게 함께 작동하는 AI 에이전트를 연결하고 배포합니다. 사전 구축된 에이전트의 풍부한 라이브러리를 활용하고 사용하기 쉬운 API를 통해 워크플로에 통합합니다. 고유한 전문 에이전트를 구축하고 혁신적인 솔루션을 위한 분산형 네트워크에 기여합니다.,https://smithery.ai/server/@heurist-network/heurist-agent-framework,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Crew AI Server,"Orchestrate multi-agent workflows effortlessly with our lightweight server. Automatically configure agents and tasks, and run workflows seamlessly using the Model Context Protocol. Ideal for local development and testing, enabling you to focus on building intelligent applications.",가벼운 서버로 멀티 에이전트 워크플로를 손쉽게 조정하세요. 에이전트와 작업을 자동으로 구성하고 Model Context Protocol을 사용하여 워크플로를 원활하게 실행하세요. 로컬 개발 및 테스트에 이상적이며 지능형 애플리케이션 구축에 집중할 수 있습니다.,https://smithery.ai/server/@adam-paterson/mcp-crew-ai,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합하세요. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스하세요. 표준화된 프로토콜로 복잡한 상호작용을 간소화하고 작업을 자동화하세요.",https://smithery.ai/server/@donutkre/mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your language models to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@Jozoko/mcp-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,txtai Embedding MCP Server,Leverage advanced semantic search and knowledge graph capabilities to enhance your applications. Build and manage knowledge bases effortlessly while accessing AI-driven text processing through a standardized interface. Start utilizing your data more effectively with powerful search and processing tools.,고급 의미 검색 및 지식 그래프 기능을 활용하여 애플리케이션을 강화하세요. 표준화된 인터페이스를 통해 AI 기반 텍스트 처리에 액세스하는 동안 지식 기반을 손쉽게 구축하고 관리하세요. 강력한 검색 및 처리 도구로 데이터를 보다 효과적으로 활용하세요.,https://smithery.ai/server/@Geeksfino/knowledgebase-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,mcp2tcp,Connect hardware devices with AI models using natural language commands. Control your devices in real-time and enable them to understand complex instructions seamlessly.,자연어 명령을 사용하여 하드웨어 장치를 AI 모델과 연결합니다. 실시간으로 장치를 제어하고 복잡한 지침을 원활하게 이해하도록 합니다.,https://smithery.ai/server/@mcp2everything/mcp2tcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Xorbits Inference,"Simplify the process of serving large language, speech recognition, and multimodal models. Deploy and serve state-of-the-art models effortlessly with just a single command. Empower your AI applications with cutting-edge capabilities and flexible deployment options.","대규모 언어, 음성 인식 및 멀티모달 모델을 제공하는 프로세스를 간소화합니다. 단 하나의 명령으로 최첨단 모델을 손쉽게 배포하고 제공합니다. 최첨단 기능과 유연한 배포 옵션으로 AI 애플리케이션을 강화합니다.",https://smithery.ai/server/@zhanghaiqiangshigezhu/inference,Local,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Smithery AI,Enhance your applications with intelligent data processing and analysis capabilities. Leverage advanced algorithms to gain insights and automate tasks effortlessly. Transform your data into actionable knowledge with ease.,지능형 데이터 처리 및 분석 기능으로 애플리케이션을 강화하세요. 고급 알고리즘을 활용하여 통찰력을 얻고 작업을 손쉽게 자동화하세요. 데이터를 손쉽게 실행 가능한 지식으로 변환하세요.,https://smithery.ai/server/@thinknumbers/smitheryai,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Deepseek Integration Server,"Integrate Deepseek models seamlessly with Claude Desktop. Leverage powerful AI capabilities by running models in Docker, enhancing your applications with advanced functionalities. Simplify your setup with easy installation and configuration steps.",Deepseek 모델을 Claude Desktop과 원활하게 통합합니다. Docker에서 모델을 실행하여 강력한 AI 기능을 활용하고 고급 기능으로 애플리케이션을 강화합니다. 쉬운 설치 및 구성 단계로 설정을 간소화합니다.,https://smithery.ai/server/@vincentf305/mcp-server-deepseek,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Open Deep Research,Perform deep research on any topic by leveraging search engines and large language models. Generate comprehensive reports and follow-up questions to refine research direction.,검색 엔진과 대규모 언어 모델을 활용하여 모든 주제에 대한 심층 연구를 수행합니다. 포괄적인 보고서와 후속 질문을 생성하여 연구 방향을 개선합니다.,https://smithery.ai/server/@Ozamatash/deep-research-mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Template Server,"Integrate powerful AI capabilities into your applications. Leverage OpenAI GPT-4 and Anthropic Claude for advanced text generation, alongside EnrichB2B for LinkedIn data insights. Simplify your development with a structured project layout and easy-to-use tools.","강력한 AI 기능을 애플리케이션에 통합하세요. 고급 텍스트 생성을 위해 OpenAI GPT-4와 Anthropic Claude를 활용하고, LinkedIn 데이터 인사이트를 위해 EnrichB2B를 활용하세요. 구조화된 프로젝트 레이아웃과 사용하기 쉬운 도구로 개발을 간소화하세요.",https://smithery.ai/server/@moonlabsai/enrich_b2b_mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Hacker News Integration,"Access real-time stories, comments, and user profiles from Hacker News. Search and retrieve data effortlessly through a powerful integration with the Model Context Protocol. Enhance your LLM applications with comprehensive Hacker News functionality.","Hacker News에서 실시간 스토리, 댓글 및 사용자 프로필에 액세스하세요. Model Context Protocol과의 강력한 통합을 통해 손쉽게 데이터를 검색하고 검색하세요. 포괄적인 Hacker News 기능으로 LLM 애플리케이션을 강화하세요.",https://smithery.ai/server/@devabdultech/hn-mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Smithery AI,Enhance your applications with intelligent automation and data-driven insights. Leverage advanced AI capabilities to streamline processes and improve decision-making. Transform your workflows with seamless integration of AI tools and resources.,지능형 자동화와 데이터 기반 인사이트로 애플리케이션을 강화하세요. 고급 AI 기능을 활용하여 프로세스를 간소화하고 의사 결정을 개선하세요. AI 도구와 리소스를 원활하게 통합하여 워크플로를 혁신하세요.,https://smithery.ai/server/@asdgasdgerjhdgkd/smithery-ai,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Unichat MCP Server,"A server that allows sending requests to various AI models like OpenAI, MistralAI, Anthropic, xAI, or Google AI using the MCP protocol.","MCP 프로토콜을 사용하여 OpenAI, MistralAI, Anthropic, xAI, Google AI와 같은 다양한 AI 모델에 요청을 보낼 수 있는 서버입니다.",https://smithery.ai/server/unichat-ts-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AWS MCP,A Model Context Protocol server enabling natural language interaction with AWS environments.,AWS 환경과 자연어 상호작용을 가능하게 하는 모델 컨텍스트 프로토콜 서버입니다.,https://smithery.ai/server/chatwithcloud-mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스합니다. 표준화된 프로토콜로 복잡한 상호 작용을 간소화하고 작업을 자동화합니다.",https://smithery.ai/server/@dlwfeng/dlwfeng-github-io,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스합니다. 표준화된 프로토콜로 복잡한 상호 작용을 간소화하고 작업을 자동화합니다.",https://smithery.ai/server/@alessandrotubini/mcp-server,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Wanaku MCP Router,Connect AI-enabled applications seamlessly with standardized context for LLMs. Enhance your applications by integrating various data sources and tools effortlessly. Experience a unified approach to managing interactions with large language models.,LLM을 위한 표준화된 컨텍스트와 AI 지원 애플리케이션을 원활하게 연결합니다. 다양한 데이터 소스와 도구를 손쉽게 통합하여 애플리케이션을 강화합니다. 대규모 언어 모델과의 상호 작용을 관리하는 통합된 접근 방식을 경험합니다.,https://smithery.ai/server/@wanaku-ai/wanaku,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Jina AI MCP Server,"Enable seamless integration with Jina AI's neural search capabilities. Perform semantic, image, and cross-modal searches effortlessly through a simple interface. Enhance your applications with powerful search functionalities that leverage advanced neural networks.","Jina AI의 신경 검색 기능과 원활하게 통합할 수 있습니다. 간단한 인터페이스를 통해 의미론적, 이미지 및 크로스 모달 검색을 손쉽게 수행합니다. 고급 신경망을 활용하는 강력한 검색 기능으로 애플리케이션을 강화합니다.",https://smithery.ai/server/@Sheshiyer/jina-ai-mcp-multimodal-search,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Cognee,Enhance LLM capabilities with knowledge graph creation and search.,지식 그래프 생성 및 검색을 통해 LLM 역량을 강화하세요.,https://smithery.ai/server/@topoteretes/cognee,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Test Server,Integrate your applications with real-world data and tools seamlessly. Enhance your workflows by allowing your language models to interact with external resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 외부 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@qiqizjl/mcp-test,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,TESS-MCP Server,"Integrate multiple AI services seamlessly. Access and execute tools, manage files, and interact with language models through a unified command-line interface.","여러 AI 서비스를 원활하게 통합합니다. 통합된 명령줄 인터페이스를 통해 도구에 액세스하고 실행하고, 파일을 관리하고, 언어 모델과 상호 작용합니다.",https://smithery.ai/server/@diegofornalha/tess-mcp-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Gemini MCP,Connect to Google's Gemini AI models seamlessly. Utilize advanced sequential thinking capabilities to enhance your applications and workflows. Easily deploy and integrate with any MCP client for powerful AI interactions.,Google의 Gemini AI 모델에 원활하게 연결하세요. 고급 순차적 사고 기능을 활용하여 애플리케이션과 워크플로를 강화하세요. 강력한 AI 상호 작용을 위해 모든 MCP 클라이언트와 쉽게 배포하고 통합하세요.,https://smithery.ai/server/@palolxx/geminimcp1,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,Integrate external data and tools with language models. Enable dynamic interactions with real-world resources and actions.,외부 데이터와 도구를 언어 모델과 통합합니다. 실제 리소스와 작업과의 동적 상호 작용을 가능하게 합니다.,https://smithery.ai/server/@gknox87/mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Puppeteer,"Automate web interactions and capture screenshots effortlessly. Enable your LLMs to navigate web pages, execute JavaScript, and monitor console logs in real-time. Enhance your applications with powerful browser automation capabilities.","웹 상호작용을 자동화하고 스크린샷을 손쉽게 캡처하세요. LLM이 웹 페이지를 탐색하고, JavaScript를 실행하고, 콘솔 로그를 실시간으로 모니터링할 수 있도록 하세요. 강력한 브라우저 자동화 기능으로 애플리케이션을 강화하세요.",https://smithery.ai/server/@cploujoux/mcp-puppeteer,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Resources,Building the operating system for AI,AI를 위한 운영체제 구축,https://smithery.ai/,,,2
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Typesense MCP Server,"Enable AI models to discover, search, and analyze data stored in Typesense collections. Leverage powerful search capabilities and gain insights from your data effortlessly. Integrate seamlessly with your LLM applications for enhanced data interaction.",AI 모델이 Typesense 컬렉션에 저장된 데이터를 발견하고 검색하고 분석할 수 있도록 합니다. 강력한 검색 기능을 활용하고 데이터에서 쉽게 통찰력을 얻으세요. 향상된 데이터 상호 작용을 위해 LLM 애플리케이션과 완벽하게 통합합니다.,https://smithery.ai/server/@suhail-ak-s/mcp-typesense-server,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Higress AI-Search MCP Server,Enhance your AI model responses with real-time search results from various search engines. Utilize powerful internet and academic search capabilities to provide accurate and relevant information seamlessly. Integrate internal knowledge bases for tailored responses to your queries.,다양한 검색 엔진의 실시간 검색 결과로 AI 모델 응답을 강화하세요. 강력한 인터넷 및 학술 검색 기능을 활용하여 정확하고 관련성 있는 정보를 원활하게 제공하세요. 내부 지식 기반을 통합하여 질의에 대한 맞춤형 응답을 제공하세요.,https://smithery.ai/server/@cr7258/higress-ai-search-mcp-server,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Kintone Connector,Explore and manipulate Kintone data.,Kintone 데이터를 탐색하고 조작합니다.,https://smithery.ai/server/mcp-server-kintone,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Axiom MCP Server,An MCP server for querying Axiom datasets using Axiom Processing Language (APL).,Axiom 처리 언어(APL)를 사용하여 Axiom 데이터세트를 쿼리하기 위한 MCP 서버입니다.,https://smithery.ai/server/axiom-mcp,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,PydanticAI,"Build production-grade applications with Generative AI effortlessly. Leverage a type-safe, model-agnostic framework that integrates seamlessly with Pydantic for structured responses and real-time debugging. Enhance your AI-driven projects with powerful tools and dependency injection for a streamlined development experience.",Generative AI로 프로덕션 등급 애플리케이션을 손쉽게 빌드하세요. Pydantic과 완벽하게 통합되어 구조화된 응답과 실시간 디버깅을 제공하는 유형 안전하고 모델에 독립적인 프레임워크를 활용하세요. 강력한 도구와 종속성 주입으로 AI 기반 프로젝트를 강화하여 간소화된 개발 경험을 제공하세요.,https://smithery.ai/server/@pydantic/pydantic-ai,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Perplexity AI MCP Server,Integrate advanced search capabilities using Perplexity AI's models. Perform searches with configurable result counts and detailed error handling.,Perplexity AI의 모델을 사용하여 고급 검색 기능을 통합합니다. 구성 가능한 결과 수와 자세한 오류 처리로 검색을 수행합니다.,https://smithery.ai/server/@mkusaka/mcp-server-perplexity,Local,,1
